timestamp;device;l1_n_v;l2_n_v;l3_n_v;l1_l2_v;l2_l3_v;l3_l1_v;l1_a;l2_a;l3_a;pot_aparente_va;pot_activa_w;pot_reactiva_var;freq_hz;fp_total;energ_activa_wh;energ_reactiva_varh;energ_aparente_vah
2026-02-17 23:00:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;27.23;27.23;26.13;24672.61;13873.65;20402.43;60.1;0.56;115476869.52;103198596.8;124797786.19
2026-02-17 23:15:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;34.03;35.46;35.46;32028.25;18009.81;26485.01;60.1;0.56;115490743.17;103218999.23;124822458.8
2026-02-17 23:30:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;31.17;30.22;30.54;28144.76;15826.08;23273.65;60.1;0.56;115508752.98;103245484.24;124854487.05
2026-02-17 23:45:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;30.19;29.56;30.5;27447.19;15433.83;22696.81;60.1;0.56;115524579.07;103268757.9;124882631.81
2026-02-18 00:00:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;28.53;28.53;29.43;26478.45;14889.1;21895.74;60.1;0.56;115540012.9;103291454.71;124910079.01
2026-02-18 00:15:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;29.13;29.13;29.13;26756.14;15045.24;22125.36;60.1;0.56;115554902;103313350.44;124936557.46
2026-02-18 00:30:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;34.04;34.38;33.69;31053.64;17461.77;25679.07;60.1;0.56;115569947.24;103335475.8;124963313.6
2026-02-18 00:45:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;25.7;26.5;25.43;23767.66;13364.79;19654.11;60.1;0.56;115587409.01;103361154.87;124994367.23
2026-02-18 01:00:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;24.66;25.43;24.66;22736.18;12784.78;18801.15;60.1;0.56;115600773.8;103380808.98;125018134.89
2026-02-18 01:15:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;32.31;33.33;32.99;30196.71;16979.91;24970.46;60.1;0.56;115613558.58;103399610.13;125040871.07
2026-02-18 01:30:00;PAC3200-3;254.03;254.03;254.03;440;440;440;27.44;28.29;27.15;25461.58;14317.3;21054.86;60.1;0.56;115630538.5;103424580.59;125071067.78
2026-02-18 01:45:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;25.43;25.18;25.18;23126.83;13004.45;19124.19;60.1;0.56;115644855.8;103445635.44;125096529.36
2026-02-18 02:00:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;28.87;30.09;29.17;26892.04;15121.66;22237.74;60.1;0.56;115657860.25;103464759.63;125119656.19
2026-02-18 02:15:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;35.09;34.37;34.73;31797.75;17880.19;26294.4;60.1;0.56;115672981.91;103486997.37;125146548.23
2026-02-18 02:30:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;30.59;31.88;31.23;28593.61;16078.47;23644.81;60.1;0.56;115690862.1;103513291.77;125178345.98
2026-02-18 02:45:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;26.47;27.02;26.47;24399.05;13719.83;20176.22;60.1;0.56;115706940.58;103536936.59;125206939.59
2026-02-18 03:00:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;33.34;34.03;32.65;30622.99;17219.61;25322.96;60.1;0.56;115720660.41;103557112.81;125231338.64
2026-02-18 03:15:00;PAC3200-3;254.03;254.03;254.03;440;440;440;26.68;26.13;26.4;24330.46;13681.26;20119.5;60.1;0.56;115737880.02;103582435.78;125261961.63
2026-02-18 03:30:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;33.34;34.03;33;30729.63;17279.58;25411.15;60.1;0.56;115751561.29;103602555.28;125286292.09
2026-02-18 03:45:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;32.96;31.63;32.29;29462.33;16566.96;24363.18;60.1;0.56;115768840.87;103627966.42;125317021.73
2026-02-18 04:00:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;35.46;34.37;35.46;32128.96;18066.44;26568.29;60.1;0.56;115785407.83;103652329.61;125346484.06
2026-02-18 04:15:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;32.99;33.69;34.38;30943.74;17399.98;25588.2;60.1;0.56;115803474.27;103678897.9;125378613.02
2026-02-18 04:30:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;24.06;24.06;24.82;22336.64;12560.12;18470.76;60.1;0.56;115820874.25;103704486.1;125409556.76
2026-02-18 04:45:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;25.7;25.43;25.97;23526.7;13229.3;19454.85;60.1;0.56;115833434.36;103722956.86;125431893.41
2026-02-18 05:00:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;25.18;24.66;24.92;22888.49;12870.43;18927.1;60.1;0.56;115846663.66;103742411.71;125455420.11
2026-02-18 05:15:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;34.4;33.35;33.7;31056.67;17463.48;25681.58;60.1;0.56;115859534.09;103761338.81;125478308.6
2026-02-18 05:30:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;28.65;28.65;27.49;25876.54;14550.64;21398;60.1;0.56;115876997.57;103787020.4;125509365.27
2026-02-18 05:45:00;PAC3200-3;254.03;254.03;254.03;440;440;440;26.5;26.5;25.97;24260.26;13641.79;20061.46;60.1;0.56;115891548.2;103808418.39;125535241.81
2026-02-18 06:00:00;PAC3200-3;254.03;254.03;254.03;440;440;440;32.96;32.29;31.96;29862.2;16791.81;24693.84;60.1;0.56;115905189.99;103828479.85;125559502.07
2026-02-18 06:15:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;24.92;24.41;24.66;22578.34;12696.02;18670.62;60.1;0.56;115921981.81;103853173.69;125589364.27
2026-02-18 06:30:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;27.66;27.94;26.81;25143.46;14138.42;20791.79;60.1;0.56;115934677.83;103871844.32;125611942.61
2026-02-18 06:45:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;25.43;25.7;26.23;23688.71;13320.4;19588.82;60.1;0.56;115948816.25;103892636.11;125637086.07
2026-02-18 07:00:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;34.75;33.7;34.4;31277.72;17587.77;25864.37;60.1;0.56;115962136.65;103912224.93;125660774.78
2026-02-18 07:15:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;28.07;28.65;27.49;25612.49;14402.16;21179.65;60.1;0.56;115979724.43;103938089.31;125692052.5
2026-02-18 07:30:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;27.02;27.3;27.58;24994.74;14054.79;20668.81;60.1;0.56;115994126.59;103959268.96;125717664.99
2026-02-18 07:45:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;34.38;33.34;34.04;31156.06;17519.36;25763.77;60.1;0.56;116008181.38;103979937.77;125742659.73
2026-02-18 08:00:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;26.81;27.94;27.66;25229.29;14186.68;20862.77;60.1;0.56;116025700.74;104005701.54;125773815.79
2026-02-18 08:15:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;25.08;24.57;24.57;22647.12;12734.7;18727.5;60.1;0.56;116039887.42;104026564.31;125799045.07
2026-02-18 08:30:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;33.34;33.69;33.34;30627.94;17222.4;25327.05;60.1;0.56;116052622.13;104045291.81;125821692.19
2026-02-18 08:45:00;PAC3200-3;254.03;254.03;254.03;440;440;440;25.88;26.15;25.35;23771.75;13367.09;19657.49;60.1;0.56;116069844.52;104070618.86;125852320.13
2026-02-18 09:00:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;34.73;34.37;34.37;31681.05;17814.57;26197.9;60.1;0.56;116083211.62;104090276.35;125876091.88
2026-02-18 09:15:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;29.43;29.43;29.43;26941.56;15149.51;22278.69;60.1;0.56;116101026.19;104116474.25;125907772.93
2026-02-18 09:30:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;32.59;32.59;32.26;29835.71;16776.92;24671.94;60.1;0.56;116116175.7;104138752.94;125934714.49
2026-02-18 09:45:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;28.48;29.37;29.08;26439.03;14866.93;21863.13;60.1;0.56;116132952.62;104163424.89;125964550.2
2026-02-18 10:00:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;24.92;24.66;25.18;22890.07;12871.32;18928.41;60.1;0.56;116147819.55;104185288.02;125990989.23
2026-02-18 10:15:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;24.66;24.92;24.66;22732.23;12782.56;18797.88;60.1;0.56;116160690.87;104204216.43;126013879.3
2026-02-18 10:30:00;PAC3200-3;254.03;254.03;254.03;440;440;440;24.92;25.43;25.43;23281.52;13091.43;19252.1;60.1;0.56;116173473.43;104223014.31;126036611.53
2026-02-18 10:45:00;PAC3200-3;254.03;254.03;254.03;440;440;440;25.08;24.32;24.06;22566.19;12689.2;18660.58;60.1;0.56;116186564.86;104242266.41;126059893.05
2026-02-18 11:00:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;28.83;28.53;29.73;26574.4;14943.05;21975.07;60.1;0.56;116199254.05;104260927;126082459.24
2026-02-18 11:15:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;26.4;27.23;26.13;24419.16;13731.14;20192.85;60.1;0.56;116214197.1;104282902.07;126109033.64
2026-02-18 11:30:00;PAC3200-3;254.03;254.03;254.03;440;440;440;34.05;33.35;34.4;31270.17;17583.53;25858.13;60.1;0.56;116227928.24;104303094.92;126133452.81
2026-02-18 11:45:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;25.88;25.35;25.62;23452.9;13187.8;19393.83;60.1;0.56;116245511.77;104328953.06;126164722.98
2026-02-18 12:00:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;30.22;30.22;31.17;28049.02;15772.25;23194.48;60.1;0.56;116258699.58;104348346.88;126188175.88
2026-02-18 12:15:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;32.96;32.96;32.96;30272.29;17022.41;25032.96;60.1;0.56;116274471.82;104371541.36;126216224.9
2026-02-18 12:30:00;PAC3200-3;254.03;254.03;254.03;440;440;440;29.78;29.78;29.48;27354.16;15381.52;22619.88;60.1;0.56;116291494.24;104396574.32;126246497.2
2026-02-18 12:45:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;26.75;26.75;27.02;24652.39;13862.29;20385.72;60.1;0.56;116306875.76;104419194.21;126273851.36
2026-02-18 13:00:00;PAC3200-3;254.03;254.03;254.03;440;440;440;28.29;27.72;27.72;25724.98;14465.41;21272.66;60.1;0.56;116320738.04;104439579.92;126298503.75
2026-02-18 13:15:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;31.23;30.59;30.59;28293.89;15909.94;23396.96;60.1;0.56;116335203.46;104460852.59;126324228.73
2026-02-18 13:30:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;32.23;31.58;31.91;29210.37;16425.28;24154.83;60.1;0.56;116351113.39;104484249.55;126352522.61
2026-02-18 13:45:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;32.23;31.26;31.91;29110.34;16369.04;24072.11;60.1;0.56;116367538.67;104508404.38;126381732.98
2026-02-18 14:00:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;33.68;32.65;34.03;30627.21;17221.99;25326.45;60.1;0.56;116383907.71;104532476.49;126410843.32
2026-02-18 14:15:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;25.7;25.43;25.43;23441.17;13181.21;19384.13;60.1;0.56;116401129.7;104557802.95;126441470.53
2026-02-18 14:30:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;34.04;35.11;33.69;31382.83;17646.88;25951.29;60.1;0.56;116414310.91;104577187.07;126464911.71
2026-02-18 14:45:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;35.46;35.46;35.82;32460.18;18252.68;26842.18;60.1;0.56;116431957.78;104603138.36;126496294.53
2026-02-18 15:00:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;32.64;32.64;31.97;29576.26;16631.03;24457.39;60.1;0.56;116450210.47;104629980.55;126528754.71
2026-02-18 15:15:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;34.04;33.69;35.11;31382.83;17646.88;25951.29;60.1;0.56;116466841.49;104654437.94;126558330.97
2026-02-18 15:30:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;25.09;25.88;25.62;23451.28;13186.89;19392.48;60.1;0.56;116484488.37;104680389.23;126589713.8
2026-02-18 15:45:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;27.72;28.01;27.44;25379.05;14270.89;20986.61;60.1;0.56;116497675.26;104699781.71;126613165.08
2026-02-18 16:00:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;24.32;25.08;24.57;22647.12;12734.7;18727.5;60.1;0.56;116511946.15;104720768.32;126638544.13
2026-02-18 16:15:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;27.94;27.94;27.66;25404.41;14285.15;21007.58;60.1;0.56;116524680.86;104739495.83;126661191.25
2026-02-18 16:30:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;30.59;30.91;31.88;28588.67;16075.69;23640.72;60.1;0.56;116538966.01;104760503.4;126686595.65
2026-02-18 16:45:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;25.88;26.15;25.62;23693.86;13323.3;19593.08;60.1;0.56;116555041.7;104784144.13;126715184.32
2026-02-18 17:00:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;34.39;35.46;34.03;31697.03;17823.56;26211.12;60.1;0.56;116568365;104803737.21;126738878.18
2026-02-18 17:15:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;34.04;33.69;35.11;31379.56;17645.04;25948.59;60.1;0.56;116586188.56;104829948.33;126770575.21
2026-02-18 17:30:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;32.98;32.98;32.98;30189.27;16975.73;24964.3;60.1;0.56;116603833.6;104855896.92;126801954.77
2026-02-18 17:45:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;29.48;29.17;29.78;27075.96;15225.08;22389.82;60.1;0.56;116620809.33;104880861.22;126832144.04
2026-02-18 18:00:00;PAC3200-3;254.03;254.03;254.03;440;440;440;26.75;27.3;27.02;24905.73;14004.74;20595.21;60.1;0.56;116636034.41;104903251.04;126859219.99
2026-02-18 18:15:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;28.87;29.48;29.48;26799.61;15069.69;22161.31;60.1;0.56;116650039.15;104923846.25;126884125.72
2026-02-18 18:30:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;26.13;26.4;26.4;24164.88;13588.15;19982.58;60.1;0.56;116665108.84;104946007.56;126910925.33
2026-02-18 18:45:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;31.23;31.56;31.23;28788.48;16188.05;23805.96;60.1;0.56;116678696.99;104965990.14;126935090.21
2026-02-18 19:00:00;PAC3200-3;254.03;254.03;254.03;440;440;440;30.14;30.14;29.52;27583.74;15510.61;22809.72;60.1;0.56;116694885.04;104989796.1;126963878.69
2026-02-18 19:15:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;24.06;24.57;24.06;22258.83;12516.36;18406.41;60.1;0.56;116710395.65;105012605.82;126991462.43
2026-02-18 19:30:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;30.91;30.91;31.23;28397.75;15968.34;23482.85;60.1;0.56;116722912.02;105031012.24;127013721.26
2026-02-18 19:45:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;26.47;27.3;26.47;24402.48;13721.76;20179.06;60.1;0.56;116738880.36;105054495.09;127042119.01
2026-02-18 20:00:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;32.99;32.65;32.31;29990.89;16864.18;24800.26;60.1;0.56;116752602.11;105074674.14;127066521.49
2026-02-18 20:15:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;34.75;33.7;34.05;31381.23;17645.98;25949.97;60.1;0.56;116769466.29;105099474.4;127096512.38
2026-02-18 20:30:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;34.04;32.99;32.99;30622.6;17219.4;25322.64;60.1;0.56;116787112.27;105125424.38;127127893.61
2026-02-18 20:45:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;32.99;32.99;34.04;30419.89;17105.41;25155.01;60.1;0.56;116804331.67;105150747.02;127158516.21
2026-02-18 21:00:00;PAC3200-3;254.03;254.03;254.03;440;440;440;34.75;34.04;34.75;31808.76;17886.38;26303.51;60.1;0.56;116821437.08;105175902.03;127188936.1
2026-02-18 21:15:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;31.96;31.63;32.62;29457.22;16564.09;24358.95;60.1;0.56;116839323.46;105202205.54;127220744.86
2026-02-18 21:30:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;34.03;34.39;34.75;31374.61;17642.26;25944.5;60.1;0.56;116855887.55;105226564.49;127250202.08
2026-02-18 21:45:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;33.33;32.65;32.65;30198.8;16981.09;24972.19;60.1;0.56;116873529.81;105252508.99;127281576.69
2026-02-18 22:00:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;28.07;28.07;28.65;25788.52;14501.15;21325.21;60.1;0.56;116890510.9;105277481.18;127311775.49
2026-02-18 22:15:00;PAC3200-3;254.03;254.03;254.03;440;440;440;28.01;27.72;27.72;25637.18;14416.04;21200.06;60.1;0.56;116905012.04;105298806.39;127337564.02
2026-02-18 22:30:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;29.37;28.19;29.37;26529.26;14917.67;21937.75;60.1;0.56;116919428.09;105320006.46;127363201.19
2026-02-18 22:45:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;25.01;25.27;25.79;23290.86;13096.68;19259.83;60.1;0.56;116934345.76;105341944.21;127389730.46
2026-02-18 23:00:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;27.94;27.09;27.94;25404.41;14285.15;21007.58;60.1;0.56;116947442.44;105361204.04;127413021.32
2026-02-18 23:15:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;26.47;27.3;27.58;24825.28;13959.5;20528.68;60.1;0.56;116961727.59;105382211.61;127438425.73
2026-02-18 23:30:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;27.78;28.07;28.07;25696.06;14449.15;21248.76;60.1;0.56;116975687.1;105402740.29;127463251
2026-02-18 23:45:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;28.48;29.08;28.19;26252.18;14761.86;21708.62;60.1;0.56;116990136.25;105423989.05;127488947.07
2026-02-19 00:00:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;27.78;27.78;27.78;25433.79;14301.68;21031.88;60.1;0.56;117004898.11;105445697.67;127515199.24
2026-02-19 00:15:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;32.65;33.34;33.34;30411.82;17100.87;25148.34;60.1;0.56;117019199.79;105466729.55;127540633.04
2026-02-19 00:30:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;34.75;35.46;35.46;32246.13;18132.32;26665.18;60.1;0.56;117036300.66;105491877.89;127571044.86
2026-02-19 00:45:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;29.17;30.09;29.48;27080.62;15227.71;22393.68;60.1;0.56;117054432.98;105518543.07;127603290.99
2026-02-19 01:00:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;31.96;31.96;32.62;29361.09;16510.03;24279.46;60.1;0.56;117069660.69;105540936.75;127630371.61
2026-02-19 01:15:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;35.46;35.82;35.46;32569.1;18313.93;26932.25;60.1;0.56;117086170.72;105565216.22;127659732.7
2026-02-19 01:30:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;30.93;31.58;31.26;28519.19;16036.63;23583.28;60.1;0.56;117104484.66;105592148.47;127692301.8
2026-02-19 01:45:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;34.04;34.75;34.04;31379.56;17645.04;25948.59;60.1;0.56;117120521.28;105615731.74;127720820.99
2026-02-19 02:00:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;34.04;33.69;33.34;30839.19;17341.18;25501.74;60.1;0.56;117138166.32;105641680.33;127752200.55
2026-02-19 02:15:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;26.6;26.33;26.33;24183.7;13598.74;19998.15;60.1;0.56;117155507.51;105667182.07;127783039.74
2026-02-19 02:30:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;33.69;34.4;34.4;31378.47;17644.43;25947.69;60.1;0.56;117169106.24;105687180.22;127807223.44
2026-02-19 02:45:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;31.88;31.23;30.59;28497.66;16024.52;23565.47;60.1;0.56;117186750.67;105713127.91;127838601.91
2026-02-19 03:00:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;32.23;31.91;30.93;29013.32;16314.48;23991.88;60.1;0.56;117202775.19;105736693.38;127867099.57
2026-02-19 03:15:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;28.78;28.78;28.48;26256.73;14764.43;21712.39;60.1;0.56;117219089.67;105760685.26;127896112.89
2026-02-19 03:30:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;31.2;30.88;30.57;28368.81;15952.07;23458.92;60.1;0.56;117233854.1;105782397.65;127922369.62
2026-02-19 03:45:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;32.62;32.29;31.96;29660.73;16678.53;24527.24;60.1;0.56;117249806.16;105805856.57;127950738.43
2026-02-19 04:00:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;33.35;33.7;34.4;31056.67;17463.48;25681.58;60.1;0.56;117266484.69;105830383.81;127980399.16
2026-02-19 04:15:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;34.38;33.34;34.04;30948.01;17402.38;25591.73;60.1;0.56;117283948.17;105856065.4;128011455.83
2026-02-19 04:30:00;PAC3200-3;254.03;251.49;251.49;440;435.6;435.6;33.68;33.68;33.34;30730.69;17280.17;25412.02;60.1;0.56;117301350.54;105881657.13;128042403.84
2026-02-19 04:45:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;32.65;33.67;32.99;30404.63;17096.83;25142.39;60.1;0.56;117318630.72;105907069.15;128073134.53
2026-02-19 05:00:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;29.83;30.14;30.14;27586.57;15512.21;22812.07;60.1;0.56;117335727.54;105932211.54;128103539.16
2026-02-19 05:15:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;33.67;32.65;33.33;30512.24;17157.34;25231.38;60.1;0.56;117351239.75;105955023.61;128131125.73
2026-02-19 05:30:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;30.81;30.81;30.81;28299;15912.81;23401.19;60.1;0.56;117368397.09;105980254.99;128161637.97
2026-02-19 05:45:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;32.26;31.27;31.27;29029.7;16323.69;24005.43;60.1;0.56;117384309.9;106003656.18;128189936.97
2026-02-19 06:00:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;31.88;30.91;30.91;28592.62;16077.92;23644;60.1;0.56;117400633.59;106027661.61;128218966.67
2026-02-19 06:15:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;31.52;31.2;31.2;28662.25;16117.07;23701.57;60.1;0.56;117416711.51;106051305.6;128247559.29
2026-02-19 06:30:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;32.98;32.3;32.98;29982.52;16859.47;24793.34;60.1;0.56;117432828.58;106075007.18;128276221.54
2026-02-19 06:45:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;34.4;34.75;34.04;31593.07;17765.1;26125.15;60.1;0.56;117449688.05;106099800.52;128306204.06
2026-02-19 07:00:00;PAC3200-3;254.03;254.03;254.03;440;440;440;32.99;33.67;32.31;30403.58;17096.24;25141.53;60.1;0.56;117467453.15;106125925.66;128337797.13
2026-02-19 07:15:00;PAC3200-3;251.49;251.49;251.49;435.6;435.6;435.6;27.84;29.02;28.43;25939.95;14586.29;21450.43;60.1;0.56;117484549.39;106151067.19;128368200.71
2026-02-19 07:30:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;31.56;31.88;31.88;29085.24;16354.92;24051.36;60.1;0.56;117499135.68;106172517.62;128394140.66
2026-02-19 07:45:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;32.64;32.98;33.31;30190.3;16976.31;24965.16;60.1;0.56;117515490.6;106196568.98;128423225.9
2026-02-19 08:00:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;25.27;25.79;25.79;23450.91;13186.68;19392.18;60.1;0.56;117532466.91;106221534.14;128453416.2
2026-02-19 08:15:00;PAC3200-3;254.03;254.03;254.03;440;440;440;32.29;32.29;32.96;29964.47;16849.32;24778.41;60.1;0.56;117545653.59;106240926.32;128476867.11
2026-02-19 08:30:00;PAC3200-3;254.03;254.03;254.03;440;440;440;27.09;27.66;26.81;25054.17;14088.21;20717.96;60.1;0.56;117562502.91;106265704.73;128506831.58
2026-02-19 08:45:00;PAC3200-3;254.03;254.03;254.03;440;440;440;34.04;34.04;35.11;31699.82;17825.13;26213.43;60.1;0.56;117576591.12;106286422.69;128531885.75
2026-02-19 09:00:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;31.2;31.52;31.2;28759.09;16171.52;23781.65;60.1;0.56;117594416.25;106312636.11;128563585.57
2026-02-19 09:15:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;32.23;30.93;32.23;29109.34;16368.47;24071.29;60.1;0.56;117610587.77;106336417.76;128592344.66
2026-02-19 09:30:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;26.5;25.97;26.5;24178.85;13596.01;19994.13;60.1;0.56;117626956.25;106360489.05;128621454
2026-02-19 09:45:00;PAC3200-3;254.03;254.03;251.49;440;440;435.6;26.4;26.68;26.13;24250.2;13636.13;20053.14;60.1;0.56;117640552.26;106380483.18;128645632.85
2026-02-19 10:00:00;PAC3200-3;251.49;251.49;254.03;435.6;435.6;440;26.6;25.78;25.78;23851.04;13411.68;19723.06;60.1;0.56;117654188.39;106400536.31;128669883.05
2026-02-19 10:15:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;26.95;26.68;26.4;24501.11;13777.22;20260.62;60.1;0.56;117667600.07;106420259.37;128693734.09
2026-02-19 10:30:00;PAC3200-3;254.03;254.03;254.03;440;440;440;28.83;29.13;28.53;26568.86;14939.94;21970.5;60.1;0.56;117681377.29;106440519.99;128718235.2
2026-02-19 10:45:00;PAC3200-3;251.49;254.03;254.03;435.6;440;440;31.23;30.59;30.91;28392.81;15965.56;23478.76;60.1;0.56;117696317.23;106462490.48;128744804.06
2026-02-19 11:00:00;PAC3200-3;251.49;254.03;251.49;435.6;440;435.6;30.93;31.58;31.91;28814.27;16202.55;23827.28;60.1;0.56;117712282.78;106485969.25;128773196.87
2026-02-19 11:15:00;PAC3200-3;254.03;251.49;254.03;440;435.6;440;26.81;27.94;27.37;25141.73;14137.45;20790.36;60.1;0.56;117728485.34;106509796.53;128802011.14
